      7038        50
      7038
         1         6        71       -16
         1         6        72       -16
         1         6        73       -16
         1         6        74       -16
         1         6        75       -16
         1         6        76       -16
         1         6        77       -16
         1         6        78       -16
         1         6        79       -16
         1         6        80       -16
         1         6        81       -16
         1         6        82       -16
         1         6        83       -16
         1         6        84       -16
         1         6        85       -16
         1         6        86       -16
         1         6        87       -16
         1         6        88       -16
         1         6        89       -16
         1         6        90       -16
         1         6        91       -16
         1         6        92       -16
         1         6        93       -16
         1         6        94       -16
         1         6        95       -16
         1         6        96       -16
         1         6        97       -16
         1         6        98       -16
         1         6        99       -16
         1         6       100       -16
         1         6       101       -16
         1         6       102       -16
         1         6       103       -16
         1         6       104       -16
         1         6       105       -16
         1         6       106       -16
         1         6       107       -16
         1         6       108       -16
         1         6       109       -16
         1         6       110       -16
         1         6       111       -16
         1         7        51       -16
         1         7        52       -16
         1         7        53       -16
         1         7        54       -16
         1         7        55       -16
         1         7        56       -16
         1         7        57       -16
         1         7        58       -16
         1         7        59       -16
         1         7        60       -16
         1         7        61       -16
         1         7        62       -16
         1         7        63       -16
         1         7        64       -16
         1         7        65       -16
         1         7        66       -16
         1         7        67       -16
         1         7        68       -16
         1         7        69       -16
         1         7        70       -16
         1         7        71       -16
         1         7        72       -16
         1         7        73       -16
         1         7        74       -16
         1         7        75       -16
         1         7        76       -16
         1         7        77       -16
         1         7        78       -16
         1         7        79       -16
         1         7        80       -16
         1         7        81       -16
         1         7        82       -16
         1         7        83       -16
         1         7        84       -16
         1         7        85       -16
         1         7        86       -16
         1         7        87       -16
         1         7        88       -16
         1         7        89       -16
         1         7        90       -16
         1         7        91       -16
         1         7        92       -16
         1         7        93       -16
         1         7        94       -16
         1         7        95       -16
         1         7        96       -16
         1         7        97       -16
         1         7        98       -16
         1         7        99       -16
         1         7       100       -16
         1         7       101       -16
         1         7       102       -16
         1         7       103       -16
         1         7       104       -16
         1         7       105       -16
         1         7       106       -16
         1         7       107       -16
         1         7       108       -16
         1         7       109       -16
         1         7       110       -16
         1         8        51       -16
         1         8        52       -16
         1         8        53       -16
         1         8        54       -16
         1         8        55       -16
         1         8        56       -16
         1         8        57       -16
         1         8        58       -16
         1         8        59       -16
         1         8        60       -16
         1         8        61       -16
         1         8        62       -16
         1         8        63       -16
         1         8        64       -16
         1         8        65       -16
         1         8        66       -16
         1         8        67       -16
         1         8        68       -16
         1         8        69       -16
         1         8        70       -16
         1         8        71       -16
         1         8        72       -16
         1         8        73       -16
         1         8        74       -16
         1         8        75       -16
         1         8        76       -16
         1         8        77       -16
         1         8        78       -16
         1         8        79       -16
         1         8        80       -16
         1         8        81       -16
         1         8        82       -16
         1         8        83       -16
         1         8        84       -16
         1         8        85       -16
         1         8        86       -16
         1         8        87       -16
         1         8        88       -16
         1         8        89       -16
         1         8        90       -16
         1         8        91       -16
         1         8        92       -16
         1         8        93       -16
         1         8        94       -16
         1         8        95       -16
         1         8        96       -16
         1         8        97       -16
         1         8        98       -16
         1         8        99       -16
         1         8       100       -16
         1         8       101       -16
         1         8       102       -16
         1         8       103       -16
         1         8       104       -16
         1         8       105       -16
         1         8       106       -16
         1         8       107       -16
         1         8       108       -16
         1         8       109       -16
         1         8       110       -16
         1         9        52       -16
         1         9        53       -16
         1         9        54       -16
         1         9        55       -16
         1         9        56       -16
         1         9        57       -16
         1         9        58       -16
         1         9        59       -16
         1         9        60       -16
         1         9        61       -16
         1         9        62       -16
         1         9        63       -16
         1         9        64       -16
         1         9        65       -16
         1         9        66       -16
         1         9        67       -16
         1         9        68       -16
         1         9        69       -16
         1         9        70       -16
         1         9        71       -16
         1         9        72       -16
         1         9        73       -16
         1         9        74       -16
         1         9        75       -16
         1         9        76       -16
         1         9        77       -16
         1         9        78       -16
         1         9        79       -16
         1         9        80       -16
         1         9        81       -16
         1         9        82       -16
         1         9        83       -16
         1         9        84       -16
         1         9        85       -16
         1         9        86       -16
         1         9        87       -16
         1         9        88       -16
         1         9        89       -16
         1         9        90       -16
         1         9        91       -16
         1         9        92       -16
         1         9        93       -16
         1         9        94       -16
         1         9        95       -16
         1         9        96       -16
         1         9        97       -16
         1         9        98       -16
         1         9        99       -16
         1         9       100       -16
         1         9       101       -16
         1         9       102       -16
         1         9       103       -16
         1         9       104       -16
         1         9       105       -16
         1         9       106       -16
         1         9       107       -16
         1         9       108       -16
         1         9       109       -16
         1         9       110       -16
         1        10        53       -16
         1        10        54       -16
         1        10        55       -16
         1        10        56       -16
         1        10        57       -16
         1        10        58       -16
         1        10        59       -16
         1        10        60       -16
         1        10        61       -16
         1        10        62       -16
         1        10        63       -16
         1        10        64       -16
         1        10        65       -16
         1        10        66       -16
         1        10        67       -16
         1        10        68       -16
         1        10        69       -16
         1        10        70       -16
         1        10        71       -16
         1        10        72       -16
         1        10        73       -16
         1        10        74       -16
         1        10        75       -16
         1        10        76       -16
         1        10        77       -16
         1        10        78       -16
         1        10        79       -16
         1        10        80       -16
         1        10        81       -16
         1        10        82       -16
         1        10        83       -16
         1        10        84       -16
         1        10        85       -16
         1        10        86       -16
         1        10        87       -16
         1        10        88       -16
         1        10        89       -16
         1        10        90       -16
         1        10        91       -16
         1        10        92       -16
         1        10        93       -16
         1        10        94       -16
         1        10        95       -16
         1        10        96       -16
         1        10        97       -16
         1        10        98       -16
         1        10        99       -16
         1        10       100       -16
         1        10       101       -16
         1        10       102       -16
         1        10       103       -16
         1        10       104       -16
         1        10       105       -16
         1        10       106       -16
         1        10       107       -16
         1        10       108       -16
         1        10       109       -16
         1        10       110       -16
         1        11        53       -16
         1        11        54       -16
         1        11        55       -16
         1        11        56       -16
         1        11        57       -16
         1        11        58       -16
         1        11        59       -16
         1        11        60       -16
         1        11        61       -16
         1        11        62       -16
         1        11        63       -16
         1        11        64       -16
         1        11        65       -16
         1        11        66       -16
         1        11        67       -16
         1        11        68       -16
         1        11        69       -16
         1        11        70       -16
         1        11        71       -16
         1        11        72       -16
         1        11        73       -16
         1        11        74       -16
         1        11        75       -16
         1        11        76       -16
         1        11        77       -16
         1        11        78       -16
         1        11        79       -16
         1        11        80       -16
         1        11        81       -16
         1        11        82       -16
         1        11        83       -16
         1        11        84       -16
         1        11        85       -16
         1        11        86       -16
         1        11        87       -16
         1        11        88       -16
         1        11        89       -16
         1        11        90       -16
         1        11        91       -16
         1        11        92       -16
         1        11        93       -16
         1        11        94       -16
         1        11        95       -16
         1        11        96       -16
         1        11        97       -16
         1        11        98       -16
         1        11        99       -16
         1        11       100       -16
         1        11       101       -16
         1        11       102       -16
         1        11       103       -16
         1        11       104       -16
         1        11       105       -16
         1        11       106     -5326
         1        11       107       -16
         1        11       108       -16
         1        11       109       -16
         1        12        51       -16
         1        12        52       -16
         1        12        53       -16
         1        12        54       -16
         1        12        55       -16
         1        12        56       -16
         1        12        57       -16
         1        12        58       -16
         1        12        59       -16
         1        12        60       -16
         1        12        61       -16
         1        12        62       -16
         1        12        63       -16
         1        12        64       -16
         1        12        65       -16
         1        12        66       -16
         1        12        67       -16
         1        12        68       -16
         1        12        69       -16
         1        12        70       -16
         1        12        71       -16
         1        12        72       -16
         1        12        73       -16
         1        12        74       -16
         1        12        75       -16
         1        12        76       -16
         1        12        77       -16
         1        12        78       -16
         1        12        79       -16
         1        12        80       -16
         1        12        81       -16
         1        12        82       -16
         1        12        83       -16
         1        12        84       -16
         1        12        85       -16
         1        12        86       -16
         1        12        87       -16
         1        12        88       -16
         1        12        89       -16
         1        12        90       -16
         1        12        91       -16
         1        12        92       -16
         1        12        93       -16
         1        12        94       -16
         1        12        95       -16
         1        12        96       -16
         1        12        97       -16
         1        12        98       -16
         1        12        99       -16
         1        12       100       -16
         1        12       101       -16
         1        12       102       -16
         1        12       103       -16
         1        12       104       -16
         1        12       105       -16
         1        12       106       -16
         1        12       107       -16
         1        12       108       -16
         1        12       109       -16
         1        13        51       -16
         1        13        52       -16
         1        13        53       -16
         1        13        54       -16
         1        13        55       -16
         1        13        56       -16
         1        13        57       -16
         1        13        58       -16
         1        13        59       -16
         1        13        60       -16
         1        13        61       -16
         1        13        62       -16
         1        13        63       -16
         1        13        64       -16
         1        13        65       -16
         1        13        66       -16
         1        13        67       -16
         1        13        68       -16
         1        13        69       -16
         1        13        70       -16
         1        13        71       -16
         1        13        72       -16
         1        13        73       -16
         1        13        74       -16
         1        13        75       -16
         1        13        76       -16
         1        13        77       -16
         1        13        78       -16
         1        13        79       -16
         1        13        80       -16
         1        13        81       -16
         1        13        82       -16
         1        13        83       -16
         1        13        84       -16
         1        13        85       -16
         1        13        86       -16
         1        13        87       -16
         1        13        88       -16
         1        13        89       -16
         1        13        90       -16
         1        13        91       -16
         1        13        92       -16
         1        13        93       -16
         1        13        94       -16
         1        13        95       -16
         1        13        96       -16
         1        13        97       -16
         1        13        98       -16
         1        13        99       -16
         1        13       100       -16
         1        13       101       -16
         1        13       102       -16
         1        13       103       -16
         1        13       104       -16
         1        13       105       -16
         1        13       106       -16
         1        13       107       -16
         1        13       108       -16
         1        13       109       -16
         1        14        50       -16
         1        14        51       -16
         1        14        52       -16
         1        14        53       -16
         1        14        54       -16
         1        14        55       -16
         1        14        56       -16
         1        14        57       -16
         1        14        58       -16
         1        14        59       -16
         1        14        60       -16
         1        14        61       -16
         1        14        62       -16
         1        14        63       -16
         1        14        64       -16
         1        14        65       -16
         1        14        66       -16
         1        14        67       -16
         1        14        68       -16
         1        14        69       -16
         1        14        70       -16
         1        14        71       -16
         1        14        72       -16
         1        14        73       -16
         1        14        74       -16
         1        14        75       -16
         1        14        76       -16
         1        14        77       -16
         1        14        78       -16
         1        14        79       -16
         1        14        80       -16
         1        14        81       -16
         1        14        82       -16
         1        14        83       -16
         1        14        84       -16
         1        14        85       -16
         1        14        86       -16
         1        14        87       -16
         1        14        88       -16
         1        14        89       -16
         1        14        90       -16
         1        14        91       -16
         1        14        92       -16
         1        14        93       -16
         1        14        94       -16
         1        14        95       -16
         1        14        96       -16
         1        14        97       -16
         1        14        98       -16
         1        14        99       -16
         1        14       100       -16
         1        14       101       -16
         1        14       102       -16
         1        14       103       -16
         1        14       104       -16
         1        14       105       -16
         1        14       106       -16
         1        14       107       -16
         1        14       108       -16
         1        14       109       -16
         1        15        49       -16
         1        15        50       -16
         1        15        51       -16
         1        15        52       -16
         1        15        53       -16
         1        15        54       -16
         1        15        55       -16
         1        15        56       -16
         1        15        57       -16
         1        15        58       -16
         1        15        59       -16
         1        15        60       -16
         1        15        61       -16
         1        15        62       -16
         1        15        63       -16
         1        15        64       -16
         1        15        65       -16
         1        15        66       -16
         1        15        67       -16
         1        15        68       -16
         1        15        69       -16
         1        15        70       -16
         1        15        71       -16
         1        15        72       -16
         1        15        73       -16
         1        15        74       -16
         1        15        75       -16
         1        15        76       -16
         1        15        77       -16
         1        15        78       -16
         1        15        79       -16
         1        15        80       -16
         1        15        81       -16
         1        15        82       -16
         1        15        83       -16
         1        15        84       -16
         1        15        85       -16
         1        15        86       -16
         1        15        87       -16
         1        15        88       -16
         1        15        89       -16
         1        15        90       -16
         1        15        91       -16
         1        15        92       -16
         1        15        93       -16
         1        15        94       -16
         1        15        95       -16
         1        15        96       -16
         1        15        97       -16
         1        15        98       -16
         1        15        99       -16
         1        15       100       -16
         1        15       101       -16
         1        15       102       -16
         1        15       103       -16
         1        15       104       -16
         1        15       105       -16
         1        15       106       -16
         1        15       107       -16
         1        15       108       -16
         1        15       109       -16
         1        16        49       -16
         1        16        50       -16
         1        16        51       -16
         1        16        52       -16
         1        16        53       -16
         1        16        54       -16
         1        16        55       -16
         1        16        56       -16
         1        16        57       -16
         1        16        58       -16
         1        16        59       -16
         1        16        60       -16
         1        16        61       -16
         1        16        62       -16
         1        16        63       -16
         1        16        64       -16
         1        16        65       -16
         1        16        66       -16
         1        16        67       -16
         1        16        68       -16
         1        16        69       -16
         1        16        70       -16
         1        16        71       -16
         1        16        72       -16
         1        16        73       -16
         1        16        74       -16
         1        16        75       -16
         1        16        76       -16
         1        16        77       -16
         1        16        78       -16
         1        16        79       -16
         1        16        80       -16
         1        16        81       -16
         1        16        82       -16
         1        16        83       -16
         1        16        84       -16
         1        16        85       -16
         1        16        86       -16
         1        16        87       -16
         1        16        88       -16
         1        16        89       -16
         1        16        90       -16
         1        16        91       -16
         1        16        92       -16
         1        16        93       -16
         1        16        94       -16
         1        16        95       -16
         1        16        96       -16
         1        16        97       -16
         1        16        98       -16
         1        16        99       -16
         1        16       100       -16
         1        16       101       -16
         1        16       102       -16
         1        16       103       -16
         1        16       104       -16
         1        16       105       -16
         1        16       106       -16
         1        16       107       -16
         1        16       108       -16
         1        17        49       -16
         1        17        50       -16
         1        17        51       -16
         1        17        52       -16
         1        17        53       -16
         1        17        54       -16
         1        17        55       -16
         1        17        56       -16
         1        17        57       -16
         1        17        58       -16
         1        17        59       -16
         1        17        60       -16
         1        17        61       -16
         1        17        62       -16
         1        17        63       -16
         1        17        64       -16
         1        17        65       -16
         1        17        66       -16
         1        17        67       -16
         1        17        68       -16
         1        17        69       -16
         1        17        70       -16
         1        17        71       -16
         1        17        72       -16
         1        17        73       -16
         1        17        74       -16
         1        17        75       -16
         1        17        76       -16
         1        17        77       -16
         1        17        78       -16
         1        17        79       -16
         1        17        80       -16
         1        17        81       -16
         1        17        82       -16
         1        17        83       -16
         1        17        84       -16
         1        17        85       -16
         1        17        86       -16
         1        17        87       -16
         1        17        88       -16
         1        17        89       -16
         1        17        90       -16
         1        17        91       -16
         1        17        92       -16
         1        17        93       -16
         1        17        94       -16
         1        17        95       -16
         1        17        96       -16
         1        17        97       -16
         1        17        98       -16
         1        17        99       -16
         1        17       100       -16
         1        17       101       -16
         1        17       102       -16
         1        17       103       -16
         1        17       104       -16
         1        17       105       -16
         1        17       106       -16
         1        17       107       -16
         1        17       108       -16
         1        18        40       -16
         1        18        41       -16
         1        18        49       -16
         1        18        50       -16
         1        18        51       -16
         1        18        52       -16
         1        18        53       -16
         1        18        54       -16
         1        18        55       -16
         1        18        56       -16
         1        18        57       -16
         1        18        58       -16
         1        18        59       -16
         1        18        60       -16
         1        18        61       -16
         1        18        62       -16
         1        18        63       -16
         1        18        64       -16
         1        18        65       -16
         1        18        66       -16
         1        18        67       -16
         1        18        68       -16
         1        18        69       -16
         1        18        70       -16
         1        18        71       -16
         1        18        72       -16
         1        18        73       -16
         1        18        74       -16
         1        18        75       -16
         1        18        76       -16
         1        18        77       -16
         1        18        78       -16
         1        18        79       -16
         1        18        80       -16
         1        18        81       -16
         1        18        82       -16
         1        18        83       -16
         1        18        84       -16
         1        18        85       -16
         1        18        86       -16
         1        18        87       -16
         1        18        88       -16
         1        18        89       -16
         1        18        90       -16
         1        18        91       -16
         1        18        92       -16
         1        18        93       -16
         1        18        94       -16
         1        18        95       -16
         1        18        96       -16
         1        18        97       -16
         1        18        98       -16
         1        18        99       -16
         1        18       100       -16
         1        18       101       -16
         1        18       102       -16
         1        18       103       -16
         1        18       104       -16
         1        18       105       -16
         1        18       106       -16
         1        18       107       -16
         1        18       108       -16
         1        19        37       -16
         1        19        38       -16
         1        19        39       -16
         1        19        40       -16
         1        19        41       -16
         1        19        44       -16
         1        19        45       -16
         1        19        46       -16
         1        19        49       -16
         1        19        50       -16
         1        19        51       -16
         1        19        52       -16
         1        19        53       -16
         1        19        54       -16
         1        19        55       -16
         1        19        56       -16
         1        19        57       -16
         1        19        58       -16
         1        19        59       -16
         1        19        60       -16
         1        19        61       -16
         1        19        62       -16
         1        19        63       -16
         1        19        64       -16
         1        19        65       -16
         1        19        66       -16
         1        19        67       -16
         1        19        68       -16
         1        19        69       -16
         1        19        70       -16
         1        19        71       -16
         1        19        72       -16
         1        19        73       -16
         1        19        74       -16
         1        19        75       -16
         1        19        76       -16
         1        19        77       -16
         1        19        78       -16
         1        19        79       -16
         1        19        80       -16
         1        19        81       -16
         1        19        82       -16
         1        19        83       -16
         1        19        84       -16
         1        19        85       -16
         1        19        86       -16
         1        19        87       -16
         1        19        88       -16
         1        19        89       -16
         1        19        90       -16
         1        19        91       -16
         1        19        92       -16
         1        19        93       -16
         1        19        94       -16
         1        19        95       -16
         1        19        96       -16
         1        19        97       -16
         1        19        98       -16
         1        19        99       -16
         1        19       100       -16
         1        19       101       -16
         1        19       102       -16
         1        19       103       -16
         1        19       104       -16
         1        19       105       -16
         1        19       106       -16
         1        19       107       -16
         1        19       108       -16
         1        19       109       -16
         1        20        31       -16
         1        20        32       -16
         1        20        33       -16
         1        20        34       -16
         1        20        35       -16
         1        20        36       -16
         1        20        37       -16
         1        20        38       -16
         1        20        39       -16
         1        20        40       -16
         1        20        41       -16
         1        20        44       -16
         1        20        45       -16
         1        20        46       -16
         1        20        49       -16
         1        20        50       -16
         1        20        51       -16
         1        20        52       -16
         1        20        53       -16
         1        20        54       -16
         1        20        55       -16
         1        20        56       -16
         1        20        57       -16
         1        20        58       -16
         1        20        59       -16
         1        20        60       -16
         1        20        61       -16
         1        20        62       -16
         1        20        63       -16
         1        20        64       -16
         1        20        65       -16
         1        20        66       -16
         1        20        67       -16
         1        20        68       -16
         1        20        69       -16
         1        20        70       -16
         1        20        71       -16
         1        20        72       -16
         1        20        73       -16
         1        20        74       -16
         1        20        75       -16
         1        20        76       -16
         1        20        77       -16
         1        20        78       -16
         1        20        79       -16
         1        20        80       -16
         1        20        81       -16
         1        20        82       -16
         1        20        83       -16
         1        20        84       -16
         1        20        85       -16
         1        20        86       -16
         1        20        87       -16
         1        20        88       -16
         1        20        89       -16
         1        20        90       -16
         1        20        91       -16
         1        20        92       -16
         1        20        93       -16
         1        20        94       -16
         1        20        95       -16
         1        20        96       -16
         1        20        97       -16
         1        20        98       -16
         1        20        99       -16
         1        20       100       -16
         1        20       101       -16
         1        20       102       -16
         1        20       103       -16
         1        20       104       -16
         1        20       105       -16
         1        20       106       -16
         1        20       107       -16
         1        20       108       -16
         1        20       109       -16
         1        21        24       -16
